sys_id,task,task_sys_id,table,ci_item,ci_sys_id,relationship_type,sys_created_on,sys_updated_on,vendor,product,vendor_product,dvc,instance,cim_data_model,cim_dataset,tag,action,change_type,object,object_id,object_category,object_type,result,result_id,status,user,src_user,dest,dest_name,ticket_id,ticket_type,task_table
dfd3d1e02f2c8157db62c9bad59ec3f9,INC0010039,2b668915ffd1f7b0763006844472b1da,incident,lt-card-pro-31,64ff57e0340f216af7d59d2893c540e9,Affected CI,2026-04-15 06:07:52,2026-06-22 14:04:26,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,lt-card-pro-31,64ff57e0340f216af7d59d2893c540e9,Affected CI,incident,Affected CI,INC0010039,success,servicenow,servicenow,lt-card-pro-31,lt-card-pro-31,INC0010039,incident,incident
3265d5212c4a5df812f384d884c2d6c2,INC0010040,b73d960c27a3f2d5d766f3e4a210f40f,incident,lt-erp-fina-06,64ed079b57c5ed2020d0ec2042650e54,Affected CI,2026-04-25 14:33:31,2026-06-16 06:11:42,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,lt-erp-fina-06,64ed079b57c5ed2020d0ec2042650e54,Affected CI,incident,Affected CI,INC0010040,success,servicenow,servicenow,lt-erp-fina-06,lt-erp-fina-06,INC0010040,incident,incident
6d84ac7179144272a0dafb84a7639f0f,INC0010040,b73d960c27a3f2d5d766f3e4a210f40f,incident,waf-edge-02,845afaca9bb03648b7986a5f0c89b163,Related CI,2026-07-04 02:20:42,2026-06-28 14:56:10,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,waf-edge-02,845afaca9bb03648b7986a5f0c89b163,Related CI,incident,Related CI,INC0010040,success,servicenow,servicenow,waf-edge-02,waf-edge-02,INC0010040,incident,incident
5f6423c4e10bcf32795c905e653f6ae2,INC0010041,153e618e42bb9c06c648d48f3311ed8c,incident,lt-card-pro-31,64ff57e0340f216af7d59d2893c540e9,Affected CI,2026-05-20 21:34:53,2026-06-30 02:35:37,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,lt-card-pro-31,64ff57e0340f216af7d59d2893c540e9,Affected CI,incident,Affected CI,INC0010041,success,servicenow,servicenow,lt-card-pro-31,lt-card-pro-31,INC0010041,incident,incident
d6e65399a747466622edd6148acffbe9,INC0010042,3bd332abe23996f7c63665e1f91567db,incident,app-data-war-22,8063ba03b3abb3947ffd7697f2f18f65,Affected CI,2026-06-03 22:22:20,2026-06-20 08:59:21,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-data-war-22,8063ba03b3abb3947ffd7697f2f18f65,Affected CI,incident,Affected CI,INC0010042,success,servicenow,servicenow,app-data-war-22,app-data-war-22,INC0010042,incident,incident
041e9804d276ac2ab5ef26a29fba5e62,INC0010043,d1ce7e1654b2cfd8b072f4001df44732,incident,node-email-an-04,f020aeb831ab4cfb60eb834b53468a1a,Affected CI,2026-06-28 22:16:00,2026-06-15 16:57:30,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,node-email-an-04,f020aeb831ab4cfb60eb834b53468a1a,Affected CI,incident,Affected CI,INC0010043,success,servicenow,servicenow,node-email-an-04,node-email-an-04,INC0010043,incident,incident
f84971a076664f4ba82f7dd6be30265c,INC0010044,50160b4e068558d0a33f3bef711dfab5,incident,app-email-an-28,997d1812f81a72b46530089f178f94df,Affected CI,2026-06-20 10:11:51,2026-06-29 20:17:41,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-email-an-28,997d1812f81a72b46530089f178f94df,Affected CI,incident,Affected CI,INC0010044,success,servicenow,servicenow,app-email-an-28,app-email-an-28,INC0010044,incident,incident
86ab5a17834e87d9a61ff94008a1c89e,INC0010045,7e311c69f2c88e1e8a7cf2c94ddc1475,incident,node-erp-fina-02,35a4b1f034554719b9c267dc082d7dcf,Affected CI,2026-06-20 09:43:00,2026-07-12 08:13:40,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,node-erp-fina-02,35a4b1f034554719b9c267dc082d7dcf,Affected CI,incident,Affected CI,INC0010045,success,servicenow,servicenow,node-erp-fina-02,node-erp-fina-02,INC0010045,incident,incident
9a744f675400bab4abc6d770cc5b9590,INC0010045,7e311c69f2c88e1e8a7cf2c94ddc1475,incident,web-data-war-14,a054a2ebbb79e0a91706d8bd71530456,Related CI,2026-06-11 06:47:36,2026-06-16 02:49:22,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-data-war-14,a054a2ebbb79e0a91706d8bd71530456,Related CI,incident,Related CI,INC0010045,success,servicenow,servicenow,web-data-war-14,web-data-war-14,INC0010045,incident,incident
896aae8131353d378f7ea2d641fc90e6,INC0010046,5a0d6f18c6752871de3e033ab2b24793,incident,prd-pay-api-02,6f88d5919c6abcfd31a28213f67e3650,Affected CI,2026-06-29 21:55:56,2026-06-16 07:29:33,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,prd-pay-api-02,6f88d5919c6abcfd31a28213f67e3650,Affected CI,incident,Affected CI,INC0010046,success,servicenow,servicenow,prd-pay-api-02,prd-pay-api-02,INC0010046,incident,incident
c9457a284ef06cae8659cde09354f30b,INC0010047,d2a39f612997991de525dba7b5e421a7,incident,job-corporat-29,75a87fbf1f78846008d7c15c54f85a47,Affected CI,2026-06-08 09:39:37,2026-06-22 15:07:06,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-corporat-29,75a87fbf1f78846008d7c15c54f85a47,Affected CI,incident,Affected CI,INC0010047,success,servicenow,servicenow,job-corporat-29,job-corporat-29,INC0010047,incident,incident
85a0c3781d40294d2309b772716df963,INC0010048,4c1680c14ac3f7e5e2d20e31a4f2bd32,incident,node-email-an-04,f020aeb831ab4cfb60eb834b53468a1a,Affected CI,2026-04-22 21:21:11,2026-06-29 06:47:45,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,node-email-an-04,f020aeb831ab4cfb60eb834b53468a1a,Affected CI,incident,Affected CI,INC0010048,success,servicenow,servicenow,node-email-an-04,node-email-an-04,INC0010048,incident,incident
15ade9e9cafb4f7c68fc8a8011ecf0a1,INC0010049,375041f2213fc55fb56557c116565c93,incident,web-data-war-14,a054a2ebbb79e0a91706d8bd71530456,Affected CI,2026-06-04 05:11:55,2026-06-18 11:07:26,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-data-war-14,a054a2ebbb79e0a91706d8bd71530456,Affected CI,incident,Affected CI,INC0010049,success,servicenow,servicenow,web-data-war-14,web-data-war-14,INC0010049,incident,incident
19451173f714662a1d32ed67b34a5d6c,INC0010050,05b34e52db07b38d94c7830d6033f683,incident,web-card-pro-21,316c7bc46c052640dbd2bc9e39b76fa3,Affected CI,2026-05-13 22:31:21,2026-07-09 08:39:24,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-card-pro-21,316c7bc46c052640dbd2bc9e39b76fa3,Affected CI,incident,Affected CI,INC0010050,success,servicenow,servicenow,web-card-pro-21,web-card-pro-21,INC0010050,incident,incident
aba73506df5f14568e48ffbcc5d9ec7a,INC0010051,67a49749789944906c7257b1cb9aadc8,incident,job-corporat-29,75a87fbf1f78846008d7c15c54f85a47,Affected CI,2026-04-18 07:39:22,2026-06-15 19:30:52,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-corporat-29,75a87fbf1f78846008d7c15c54f85a47,Affected CI,incident,Affected CI,INC0010051,success,servicenow,servicenow,job-corporat-29,job-corporat-29,INC0010051,incident,incident
54e5fb8442d4ff8e50d512d285da559a,INC0010052,df7480ef1f6375bbc0c154604c59bd6f,incident,node-email-an-04,f020aeb831ab4cfb60eb834b53468a1a,Affected CI,2026-04-23 20:26:59,2026-06-17 16:44:29,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,node-email-an-04,f020aeb831ab4cfb60eb834b53468a1a,Affected CI,incident,Affected CI,INC0010052,success,servicenow,servicenow,node-email-an-04,node-email-an-04,INC0010052,incident,incident
ac396256158608e29d1a65046251084b,INC0010053,2718508d80496f238c8e1e04182f39f3,incident,claims-web-03,8aa67e00ef7e5e5281d8ef6cb76f987c,Affected CI,2026-06-02 10:32:19,2026-07-07 07:47:04,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,claims-web-03,8aa67e00ef7e5e5281d8ef6cb76f987c,Affected CI,incident,Affected CI,INC0010053,success,servicenow,servicenow,claims-web-03,claims-web-03,INC0010053,incident,incident
573b25a45043557364d080788646bbd7,INC0010054,800e6d5ac8df07453791f7e346523dae,incident,lt-data-war-34,14df9ca44d012942a311510c1de78da3,Affected CI,2026-05-03 16:15:21,2026-06-14 22:19:17,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,lt-data-war-34,14df9ca44d012942a311510c1de78da3,Affected CI,incident,Affected CI,INC0010054,success,servicenow,servicenow,lt-data-war-34,lt-data-war-34,INC0010054,incident,incident
8d1f4306b50482e24017a68d5fa7d70e,INC0010054,800e6d5ac8df07453791f7e346523dae,incident,mes-hmi-07,888c8c94b86dc1fa33058ab512032693,Related CI,2026-05-30 21:25:59,2026-06-17 03:46:43,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,mes-hmi-07,888c8c94b86dc1fa33058ab512032693,Related CI,incident,Related CI,INC0010054,success,servicenow,servicenow,mes-hmi-07,mes-hmi-07,INC0010054,incident,incident
f5396426f855025f15be7b952e75975b,INC0010055,c83a41399c8d723bb7db86ad4096b982,incident,app-claims-p-20,0e79b2656965311fb4ce4d6779cbd17e,Affected CI,2026-04-15 08:13:26,2026-07-03 06:25:01,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-claims-p-20,0e79b2656965311fb4ce4d6779cbd17e,Affected CI,incident,Affected CI,INC0010055,success,servicenow,servicenow,app-claims-p-20,app-claims-p-20,INC0010055,incident,incident
30b8f55a7328b7e9943217b03c0b690a,INC0010056,bb8a6f19880712b985fb48d5f97cdb26,incident,vpn-gw-02,c5d306ddb70d59c95854994593f6c8e0,Affected CI,2026-05-15 04:02:42,2026-07-03 09:13:18,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,vpn-gw-02,c5d306ddb70d59c95854994593f6c8e0,Affected CI,incident,Affected CI,INC0010056,success,servicenow,servicenow,vpn-gw-02,vpn-gw-02,INC0010056,incident,incident
3171bc291472468fdcd9ff706ddab0a2,INC0010057,469f319379e3b36d24622076945d0302,incident,job-corporat-29,75a87fbf1f78846008d7c15c54f85a47,Affected CI,2026-07-07 23:10:44,2026-07-08 19:06:42,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-corporat-29,75a87fbf1f78846008d7c15c54f85a47,Affected CI,incident,Affected CI,INC0010057,success,servicenow,servicenow,job-corporat-29,job-corporat-29,INC0010057,incident,incident
09e7a9c9123c8c1086b8956fe1acfe6f,INC0010057,469f319379e3b36d24622076945d0302,incident,app-email-an-19,f5a1f71df145f7a6d2b42018d8217ea1,Related CI,2026-06-10 16:22:04,2026-07-01 06:43:24,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-email-an-19,f5a1f71df145f7a6d2b42018d8217ea1,Related CI,incident,Related CI,INC0010057,success,servicenow,servicenow,app-email-an-19,app-email-an-19,INC0010057,incident,incident
13060d1cb6b38ee8a90feb67c63e5d4b,INC0010058,04c591701ac7e366bbff2895203ee4d0,incident,web-data-war-14,a054a2ebbb79e0a91706d8bd71530456,Affected CI,2026-05-13 22:22:47,2026-06-18 21:37:48,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-data-war-14,a054a2ebbb79e0a91706d8bd71530456,Affected CI,incident,Affected CI,INC0010058,success,servicenow,servicenow,web-data-war-14,web-data-war-14,INC0010058,incident,incident
73af0933824e029478c10c2d5b9c671b,INC0010059,3e762dfa1b6c88c0ce07e69dcf2b843a,incident,node-claims-p-18,1fa62e7b602dfae96943c96a0d57e23e,Affected CI,2026-06-12 20:21:17,2026-07-11 21:47:48,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,node-claims-p-18,1fa62e7b602dfae96943c96a0d57e23e,Affected CI,incident,Affected CI,INC0010059,success,servicenow,servicenow,node-claims-p-18,node-claims-p-18,INC0010059,incident,incident
684d26210656f6b5edde2a712e67dbc6,INC0010060,1ff97602a40ba98e0689f4fb51c42e74,incident,web-email-an-13,35ae6d910a6125127c3d4e316c3f3eba,Affected CI,2026-05-28 22:46:49,2026-07-12 16:04:12,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-email-an-13,35ae6d910a6125127c3d4e316c3f3eba,Affected CI,incident,Affected CI,INC0010060,success,servicenow,servicenow,web-email-an-13,web-email-an-13,INC0010060,incident,incident
393890e89c3956cfbbe972881930031e,INC0010061,e8514dd93f4badea3e3672ce0d1692e2,incident,prd-sql-pay-01,b46f6537e400dc13f571a44c9b215ef0,Affected CI,2026-06-23 18:18:25,2026-06-22 02:17:15,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,prd-sql-pay-01,b46f6537e400dc13f571a44c9b215ef0,Affected CI,incident,Affected CI,INC0010061,success,servicenow,servicenow,prd-sql-pay-01,prd-sql-pay-01,INC0010061,incident,incident
1ecf7da4549f139236d75fe33b9a60ca,INC0010062,bf2faad51099ac0ccf22ae0a202af6b6,incident,job-corporat-29,75a87fbf1f78846008d7c15c54f85a47,Affected CI,2026-04-29 02:20:53,2026-06-22 15:09:31,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-corporat-29,75a87fbf1f78846008d7c15c54f85a47,Affected CI,incident,Affected CI,INC0010062,success,servicenow,servicenow,job-corporat-29,job-corporat-29,INC0010062,incident,incident
08015ad72f9421a7a04409e3169aef40,INC0010063,9eac8e5a14390439fabab8e23173f842,incident,dw-etl-01,63917d58f9aa5a1ed5a9470f082986c6,Affected CI,2026-05-03 12:13:26,2026-07-03 17:14:46,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,dw-etl-01,63917d58f9aa5a1ed5a9470f082986c6,Affected CI,incident,Affected CI,INC0010063,success,servicenow,servicenow,dw-etl-01,dw-etl-01,INC0010063,incident,incident
39d772d8dd0dc57dce84638ecf7c94f2,INC0010064,b5f792a1cb67aad7b7ceb606abcd956e,incident,app-corporat-07,893387f59d76be4111a1edf048e0a384,Affected CI,2026-07-09 12:35:38,2026-06-17 17:27:51,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-corporat-07,893387f59d76be4111a1edf048e0a384,Affected CI,incident,Affected CI,INC0010064,success,servicenow,servicenow,app-corporat-07,app-corporat-07,INC0010064,incident,incident
b99630b30bed48d2f33a37a12d0341bf,INC0010064,b5f792a1cb67aad7b7ceb606abcd956e,incident,waf-edge-02,845afaca9bb03648b7986a5f0c89b163,Related CI,2026-05-07 09:32:51,2026-07-09 04:03:28,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,waf-edge-02,845afaca9bb03648b7986a5f0c89b163,Related CI,incident,Related CI,INC0010064,success,servicenow,servicenow,waf-edge-02,waf-edge-02,INC0010064,incident,incident
782ae116045debe5dfbb4f1d4dce6f52,INC0010065,67ef7dd9573244fe797aa98c3739c187,incident,job-customer-25,c1ef67fd0e23e6accb2281f890988a66,Affected CI,2026-06-25 01:59:48,2026-06-16 02:35:56,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-customer-25,c1ef67fd0e23e6accb2281f890988a66,Affected CI,incident,Affected CI,INC0010065,success,servicenow,servicenow,job-customer-25,job-customer-25,INC0010065,incident,incident
65f7dd79c7311d55a0b50bd346d36da4,INC0010066,5db2caad7c6b81329deb5c5cf023b8a0,incident,fin-erp-01,a653986b8faae8b64852f29c6b0a8e90,Affected CI,2026-06-15 00:02:48,2026-07-01 23:53:13,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,fin-erp-01,a653986b8faae8b64852f29c6b0a8e90,Affected CI,incident,Affected CI,INC0010066,success,servicenow,servicenow,fin-erp-01,fin-erp-01,INC0010066,incident,incident
2c3d29d49c9b33632e37035ac848dd4f,INC0010067,fe7364de332d21410acec8f2ff2eaa41,incident,app-email-an-19,f5a1f71df145f7a6d2b42018d8217ea1,Affected CI,2026-04-30 03:11:26,2026-07-04 10:03:15,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-email-an-19,f5a1f71df145f7a6d2b42018d8217ea1,Affected CI,incident,Affected CI,INC0010067,success,servicenow,servicenow,app-email-an-19,app-email-an-19,INC0010067,incident,incident
4d62a6b3d77ae18b626be0d194463e21,INC0010068,72bdf7e2ea4c05999ec3f5744afaf41a,incident,web-card-pro-36,c5bfb8e82bf24f85560f8f4d1942dce4,Affected CI,2026-06-12 01:11:17,2026-07-04 02:09:52,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-card-pro-36,c5bfb8e82bf24f85560f8f4d1942dce4,Affected CI,incident,Affected CI,INC0010068,success,servicenow,servicenow,web-card-pro-36,web-card-pro-36,INC0010068,incident,incident
83091f957fc068c085e3ecfa4ad56fb8,INC0010068,72bdf7e2ea4c05999ec3f5744afaf41a,incident,edr-mgmt-01,42f24baa0bd2fa27132af710260f93dc,Related CI,2026-04-15 19:20:06,2026-06-22 22:03:15,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,edr-mgmt-01,42f24baa0bd2fa27132af710260f93dc,Related CI,incident,Related CI,INC0010068,success,servicenow,servicenow,edr-mgmt-01,edr-mgmt-01,INC0010068,incident,incident
1420f0c24e372c5dc4e239c1872484f7,INC0010069,77f0c463694b0a1497e0983a11e008ea,incident,job-email-an-27,31babf6cd0ac5fec529e644c7de30552,Affected CI,2026-06-15 15:11:53,2026-07-10 19:12:17,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-email-an-27,31babf6cd0ac5fec529e644c7de30552,Affected CI,incident,Affected CI,INC0010069,success,servicenow,servicenow,job-email-an-27,job-email-an-27,INC0010069,incident,incident
e7cf3e1bbd63ded5d1b4f6fb9cec7011,INC0010070,0ede28afea2710c8a76733a33fcd309c,incident,web-card-pro-39,fd9033d5850b2390b6d2ce2995c2c8f5,Affected CI,2026-06-28 11:27:53,2026-07-13 00:52:42,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-card-pro-39,fd9033d5850b2390b6d2ce2995c2c8f5,Affected CI,incident,Affected CI,INC0010070,success,servicenow,servicenow,web-card-pro-39,web-card-pro-39,INC0010070,incident,incident
a3897e7998c0a49021970a976b445ff4,INC0010071,d44f72ef4919ac0f38013ffa4a88bef6,incident,web-email-an-13,35ae6d910a6125127c3d4e316c3f3eba,Affected CI,2026-06-08 07:26:54,2026-07-13 17:23:11,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-email-an-13,35ae6d910a6125127c3d4e316c3f3eba,Affected CI,incident,Affected CI,INC0010071,success,servicenow,servicenow,web-email-an-13,web-email-an-13,INC0010071,incident,incident
a3fbdef42688552407c4100033bb700e,INC0010072,38439e558f1070b63ffb228ba1d535a7,incident,web-online-b-24,c6f3c5f354d54abb786380dbf66037ae,Affected CI,2026-06-19 01:43:37,2026-06-29 18:00:31,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-online-b-24,c6f3c5f354d54abb786380dbf66037ae,Affected CI,incident,Affected CI,INC0010072,success,servicenow,servicenow,web-online-b-24,web-online-b-24,INC0010072,incident,incident
5d81768b59ecca11bdc8940c945b3e67,INC0010073,31aa87050b0f8a9c658c111f100f105f,incident,web-manufact-01,a33005b4d1ae1782797b943ab95ef79c,Affected CI,2026-06-15 18:13:49,2026-06-17 07:10:04,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-manufact-01,a33005b4d1ae1782797b943ab95ef79c,Affected CI,incident,Affected CI,INC0010073,success,servicenow,servicenow,web-manufact-01,web-manufact-01,INC0010073,incident,incident
e32f7c3345fa47ef219c207ee7a026a7,INC0010074,9a7750cad3956d6cba39b17d5dc1479e,incident,edr-mgmt-01,42f24baa0bd2fa27132af710260f93dc,Affected CI,2026-05-01 13:33:24,2026-07-12 08:15:27,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,edr-mgmt-01,42f24baa0bd2fa27132af710260f93dc,Affected CI,incident,Affected CI,INC0010074,success,servicenow,servicenow,edr-mgmt-01,edr-mgmt-01,INC0010074,incident,incident
2e011b9ddf6d5faf1f505bac66314934,INC0010075,a63f65702db5315a6a7546e0c8b68533,incident,prd-pay-api-01,c118c7987f3ec387e7c8de061db00801,Affected CI,2026-06-11 15:03:52,2026-06-19 21:49:21,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,prd-pay-api-01,c118c7987f3ec387e7c8de061db00801,Affected CI,incident,Affected CI,INC0010075,success,servicenow,servicenow,prd-pay-api-01,prd-pay-api-01,INC0010075,incident,incident
a78069fe5ff4ff7abcc3f56b3520b70d,INC0010076,34a2a7556415e9c666ff277411028e52,incident,job-card-pro-17,386b4eebd58d109acf87b74ff6612471,Affected CI,2026-07-06 06:50:38,2026-06-29 04:49:31,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-card-pro-17,386b4eebd58d109acf87b74ff6612471,Affected CI,incident,Affected CI,INC0010076,success,servicenow,servicenow,job-card-pro-17,job-card-pro-17,INC0010076,incident,incident
af828c12dd0054551378e37afdb45c0e,INC0010077,c09d0dd24a776935f88acd6a43acae41,incident,job-customer-05,3578f208b3b4589d65e6ab257dae3a4d,Affected CI,2026-04-29 23:54:10,2026-07-04 05:30:39,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-customer-05,3578f208b3b4589d65e6ab257dae3a4d,Affected CI,incident,Affected CI,INC0010077,success,servicenow,servicenow,job-customer-05,job-customer-05,INC0010077,incident,incident
3a4cab911ee5cda1dc0f56e9685b0990,INC0010078,055a1f99502f4996ac7400402452bf75,incident,job-email-an-27,31babf6cd0ac5fec529e644c7de30552,Affected CI,2026-07-12 12:48:08,2026-06-14 01:11:43,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-email-an-27,31babf6cd0ac5fec529e644c7de30552,Affected CI,incident,Affected CI,INC0010078,success,servicenow,servicenow,job-email-an-27,job-email-an-27,INC0010078,incident,incident
3659672d4fb7877ad17b11ecaebf7a03,INC0010078,055a1f99502f4996ac7400402452bf75,incident,app-corporat-07,893387f59d76be4111a1edf048e0a384,Related CI,2026-05-27 11:23:57,2026-06-16 12:30:44,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-corporat-07,893387f59d76be4111a1edf048e0a384,Related CI,incident,Related CI,INC0010078,success,servicenow,servicenow,app-corporat-07,app-corporat-07,INC0010078,incident,incident
5f21ae3843eb76b6fc931160fc415feb,INC0010079,e807b51ba5009186f8fa9f5a661181af,incident,app-erp-fina-38,291715e5e2ad5712395de74d7412827b,Affected CI,2026-07-13 05:09:53,2026-06-16 13:16:54,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-erp-fina-38,291715e5e2ad5712395de74d7412827b,Affected CI,incident,Affected CI,INC0010079,success,servicenow,servicenow,app-erp-fina-38,app-erp-fina-38,INC0010079,incident,incident
f8154d23f5929846c244137d70a6e239,INC0010080,7955ffd3c14956dbfd90900555ffd36e,incident,app-email-an-19,f5a1f71df145f7a6d2b42018d8217ea1,Affected CI,2026-06-06 00:26:18,2026-07-02 20:19:12,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-email-an-19,f5a1f71df145f7a6d2b42018d8217ea1,Affected CI,incident,Affected CI,INC0010080,success,servicenow,servicenow,app-email-an-19,app-email-an-19,INC0010080,incident,incident
66ee89863fd615988e36ad0bd600fe00,INC0010081,fccd289615acfc85ff7cde745b80c291,incident,web-customer-23,c7df96e9605e8eabb94a8771923912d5,Affected CI,2026-05-02 13:51:09,2026-07-12 13:17:59,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-customer-23,c7df96e9605e8eabb94a8771923912d5,Affected CI,incident,Affected CI,INC0010081,success,servicenow,servicenow,web-customer-23,web-customer-23,INC0010081,incident,incident
59a0e90aa6c8866ad18587ea1ff650d5,INC0010082,1cdc3d5029e00c9180d99de869bd25c7,incident,prd-sql-pay-02,a0dfc1835a7503b94937e93261c33728,Affected CI,2026-07-14 05:39:50,2026-06-28 11:37:22,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,prd-sql-pay-02,a0dfc1835a7503b94937e93261c33728,Affected CI,incident,Affected CI,INC0010082,success,servicenow,servicenow,prd-sql-pay-02,prd-sql-pay-02,INC0010082,incident,incident
